Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
4589,4,64;79;103;109,Yes,0.833903
4590,4,64;79;108;109,Yes,1.3122
4591,3,64;81;109,Yes,0.833903
4592,4,64;81;84;109,Yes,0.882088
4593,4,64;81;85;109,Yes,0.882088
4594,4,64;81;91;109,Yes,1.49
4595,4,64;81;92;109,Yes,0.882088
4596,4,64;81;93;109,Yes,0.882088
4597,4,64;81;95;109,Yes,0.882088
4598,4,64;81;96;109,Yes,0.882088
4599,4,64;81;99;109,Yes,0.882088
4600,4,64;81;100;109,Yes,0.882088
4601,4,64;81;101;109,Yes,0.833903
4602,4,64;81;102;109,Yes,0.882088
4603,4,64;81;103;109,Yes,0.882088
4604,4,64;81;108;109,Yes,1.52487
4605,4,64;71;81;109,Yes,1.3122
4606,3,64;84;109,Yes,0.833903
4607,4,64;84;85;109,Yes,0.882088
4608,4,64;84;91;109,Yes,1.49
4609,4,64;84;92;109,Yes,0.882088
4610,4,64;84;93;109,Yes,0.882088
4611,4,64;84;95;109,Yes,0.882088
4612,4,64;84;96;109,Yes,0.882088
4613,4,64;84;99;109,Yes,0.882088
4614,4,64;84;100;109,Yes,0.882088
4615,4,64;84;101;109,Yes,0.833903
4616,4,64;84;102;109,Yes,0.882088
4617,4,64;84;103;109,Yes,1.36038
4618,4,64;84;108;109,Yes,1.36038
4619,3,64;85;109,Yes,0.833903
4620,4,64;85;91;109,Yes,1.49
4621,4,64;85;92;109,Yes,0.882088
4622,4,64;85;93;109,Yes,0.882088
4623,4,64;85;95;109,Yes,0.882088
4624,4,64;85;96;109,Yes,0.882088
4625,4,64;85;99;109,Yes,0.882088
4626,4,64;85;100;109,Yes,0.882088
4627,4,64;85;101;109,Yes,0.833903
4628,4,64;85;102;109,Yes,0.882088
4629,4,64;85;103;109,Yes,0.882088
4630,4,64;85;108;109,Yes,1.52487
4631,3,64;91;109,Yes,1.3122
4632,4,64;91;92;109,Yes,1.36038
4633,4,64;91;93;109,Yes,1.49
4634,4,64;91;95;109,Yes,1.49
4635,4,64;91;96;109,Yes,1.49
4636,4,64;91;99;109,Yes,1.49
4637,4,64;91;100;109,Yes,1.49
4638,4,64;91;101;109,Yes,1.3122
4639,4,64;91;102;109,Yes,1.49
4640,4,64;91;103;109,Yes,1.49
4641,4,64;91;108;109,Yes,1.87355
4642,4,21;64;91;109,Yes,1.3122
4643,4,53;64;91;109,Yes,2.11941
4644,4,61;64;91;109,Yes,1.44182
4645,4,64;67;91;109,Yes,1.45478
4646,4,64;77;91;109,Yes,1.44182
4647,4,64;83;91;109,Yes,1.7905
4648,4,64;86;91;109,Yes,1.44182
4649,4,64;87;91;109,Yes,1.44182
4650,4,64;91;105;109,Yes,1.95758
4651,4,64;91;106;109,Yes,1.44182
4652,4,64;91;107;109,Yes,2.02383
4653,3,64;92;109,Yes,0.833903
4654,4,64;92;93;109,Yes,0.882088
4655,4,64;92;95;109,Yes,0.882088
4656,4,64;92;96;109,Yes,0.882088
4657,4,64;92;99;109,Yes,0.882088
4658,4,64;92;100;109,Yes,0.882088
4659,4,64;92;101;109,Yes,0.833903
4660,4,64;92;102;109,Yes,0.882088
4661,4,64;92;103;109,Yes,0.882088
4662,4,64;92;108;109,Yes,1.36038
4663,3,64;93;109,Yes,0.833903
4664,4,64;93;95;109,Yes,0.882088
4665,4,64;93;96;109,Yes,0.882088
4666,4,64;93;99;109,Yes,0.882088
4667,4,64;93;100;109,Yes,0.882088
4668,4,64;93;101;109,Yes,0.833903
4669,4,64;93;102;109,Yes,0.882088
4670,4,64;93;103;109,Yes,0.882088
4671,4,64;93;108;109,Yes,1.52487
4672,4,64;71;93;109,Yes,1.3122
4673,3,64;95;109,Yes,0.833903
4674,4,64;95;96;109,Yes,0.882088
4675,4,64;95;99;109,Yes,0.882088
4676,4,64;95;100;109,Yes,0.882088
4677,4,64;95;101;109,Yes,0.833903
4678,4,64;95;102;109,Yes,0.882088
4679,4,64;95;103;109,Yes,0.882088
4680,4,64;95;108;109,Yes,1.52487
4681,4,64;83;95;109,Yes,1.66088
4682,3,64;96;109,Yes,0.833903
4683,4,64;96;99;109,Yes,0.882088
4684,4,64;96;100;109,Yes,0.882088
4685,4,64;96;101;109,Yes,0.833903
4686,4,64;96;102;109,Yes,0.882088
4687,4,64;96;103;109,Yes,0.882088
4688,4,64;96;108;109,Yes,1.52487
4689,4,31;64;96;109,Yes,1.36003
4690,4,64;71;96;109,Yes,1.3122
4691,4,64;83;96;109,Yes,1.89421
4692,4,64;96;107;109,Yes,1.89421
4693,3,64;99;109,Yes,0.833903
4694,4,64;99;100;109,Yes,1.36038
4695,4,64;99;101;109,Yes,0.833903
4696,4,64;99;102;109,Yes,0.882088
4697,4,64;99;103;109,Yes,1.36038
4698,4,64;99;108;109,Yes,1.36038
4699,3,64;100;109,Yes,0.833903
4700,4,64;100;101;109,Yes,0.833903
4701,4,64;100;102;109,Yes,1.36038
4702,4,64;100;103;109,Yes,0.882088
4703,4,64;100;108;109,Yes,1.36038
4704,3,64;101;109,Yes,0.6561
4705,4,64;101;102;109,Yes,0.833903
4706,4,64;101;103;109,Yes,0.833903
4707,4,64;101;108;109,Yes,1.3122
4708,3,64;102;109,Yes,0.833903
4709,4,64;102;103;109,Yes,1.36038
4710,4,64;102;108;109,Yes,1.36038
4711,3,64;103;109,Yes,0.833903
4712,4,64;103;108;109,Yes,1.36038
4713,3,64;108;109,Yes,1.3122
4714,4,64;71;108;109,Yes,1.99593
4715,2,70;109,Yes,0.6561
4716,3,70;75;109,Yes,0.833903
4717,4,70;75;79;109,Yes,0.833903
4718,4,70;75;81;109,Yes,0.882088
4719,4,70;75;84;109,Yes,0.882088
4720,4,70;75;85;109,Yes,0.882088
4721,4,70;75;91;109,Yes,1.36038
4722,4,70;75;92;109,Yes,0.882088
4723,4,70;75;93;109,Yes,0.882088
4724,4,70;75;95;109,Yes,0.882088
4725,4,70;75;96;109,Yes,0.882088
4726,4,70;75;99;109,Yes,0.882088
4727,4,70;75;100;109,Yes,0.882088
4728,4,70;75;101;109,Yes,0.833903
4729,4,70;75;102;109,Yes,0.882088
4730,4,70;75;103;109,Yes,0.882088
4731,4,70;75;108;109,Yes,0.882088
4732,3,70;79;109,Yes,0.6561
4733,4,70;79;81;109,Yes,0.833903
4734,4,70;79;84;109,Yes,0.833903
4735,4,70;79;85;109,Yes,0.833903
4736,4,70;79;91;109,Yes,0.833903
4737,4,70;79;92;109,Yes,0.833903
4738,4,70;79;93;109,Yes,0.833903
4739,4,70;79;95;109,Yes,0.833903
4740,4,70;79;96;109,Yes,0.833903
4741,4,70;79;99;109,Yes,0.833903
4742,4,70;79;100;109,Yes,0.833903
4743,4,70;79;101;109,Yes,0.6561
4744,4,70;79;102;109,Yes,0.833903
4745,4,70;79;103;109,Yes,0.833903
4746,4,70;79;108;109,Yes,0.833903
4747,3,70;81;109,Yes,0.833903
4748,4,70;81;84;109,Yes,0.882088
4749,4,70;81;85;109,Yes,0.882088
4750,4,70;81;91;109,Yes,1.36038
4751,4,70;81;92;109,Yes,0.882088
4752,4,70;81;93;109,Yes,0.882088
4753,4,70;81;95;109,Yes,0.882088
4754,4,70;81;96;109,Yes,0.882088
4755,4,70;81;99;109,Yes,0.882088
4756,4,70;81;100;109,Yes,0.882088
4757,4,70;81;101;109,Yes,0.833903
4758,4,70;81;102;109,Yes,0.882088
4759,4,70;81;103;109,Yes,0.882088
4760,4,70;81;108;109,Yes,1.36038
4761,4,70;71;81;109,Yes,1.3122
4762,3,70;84;109,Yes,0.833903
4763,4,70;84;85;109,Yes,0.882088
4764,4,70;84;91;109,Yes,1.36038
4765,4,70;84;92;109,Yes,0.882088
4766,4,70;84;93;109,Yes,0.882088
4767,4,70;84;95;109,Yes,0.882088
4768,4,70;84;96;109,Yes,0.882088
4769,4,70;84;99;109,Yes,0.882088
4770,4,70;84;100;109,Yes,0.882088
4771,4,70;84;101;109,Yes,0.833903
4772,4,70;84;102;109,Yes,0.882088
4773,4,70;84;103;109,Yes,1.36038
4774,4,70;84;108;109,Yes,0.882088
4775,3,70;85;109,Yes,0.833903
4776,4,70;85;91;109,Yes,1.36038
4777,4,70;85;92;109,Yes,0.882088
4778,4,70;85;93;109,Yes,0.882088
4779,4,70;85;95;109,Yes,0.882088
4780,4,70;85;96;109,Yes,0.882088
4781,4,70;85;99;109,Yes,0.882088
4782,4,70;85;100;109,Yes,0.882088
4783,4,70;85;101;109,Yes,0.833903
4784,4,70;85;102;109,Yes,0.882088
4785,4,70;85;103;109,Yes,0.882088
4786,4,70;85;108;109,Yes,1.36038
4787,3,70;91;109,Yes,0.833903
4788,4,70;91;92;109,Yes,0.882088
4789,4,70;91;93;109,Yes,1.36038
4790,4,70;91;95;109,Yes,1.36038
4791,4,70;91;96;109,Yes,1.36038
4792,4,70;91;99;109,Yes,1.36038
4793,4,70;91;100;109,Yes,1.36038
4794,4,70;91;101;109,Yes,0.833903
4795,4,70;91;102;109,Yes,1.36038
4796,4,70;91;103;109,Yes,1.36038
4797,4,70;91;108;109,Yes,0.882088
4798,4,21;70;91;109,Yes,0.833903
4799,4,53;70;91;109,Yes,2.02466
4800,4,61;70;91;109,Yes,1.3122
4801,4,67;70;91;109,Yes,1.36003
4802,4,70;77;91;109,Yes,1.3122
4803,4,70;83;91;109,Yes,1.66088
4804,4,70;86;91;109,Yes,1.3122
4805,4,70;87;91;109,Yes,1.3122
4806,4,70;91;105;109,Yes,1.82796
4807,4,70;91;106;109,Yes,1.3122
4808,4,70;91;107;109,Yes,1.89421
4809,3,70;92;109,Yes,0.833903
4810,4,70;92;93;109,Yes,0.882088
4811,4,70;92;95;109,Yes,0.882088
4812,4,70;92;96;109,Yes,0.882088
4813,4,70;92;99;109,Yes,0.882088
4814,4,70;92;100;109,Yes,0.882088
4815,4,70;92;101;109,Yes,0.833903
4816,4,70;92;102;109,Yes,0.882088
4817,4,70;92;103;109,Yes,0.882088
4818,4,70;92;108;109,Yes,0.882088
4819,3,70;93;109,Yes,0.833903
4820,4,70;93;95;109,Yes,0.882088
4821,4,70;93;96;109,Yes,0.882088
4822,4,70;93;99;109,Yes,0.882088
4823,4,70;93;100;109,Yes,0.882088
4824,4,70;93;101;109,Yes,0.833903
4825,4,70;93;102;109,Yes,0.882088
4826,4,70;93;103;109,Yes,0.882088
4827,4,70;93;108;109,Yes,1.36038
4828,4,70;71;93;109,Yes,1.3122
4829,3,70;95;109,Yes,0.833903
4830,4,70;95;96;109,Yes,0.882088
4831,4,70;95;99;109,Yes,0.882088
4832,4,70;95;100;109,Yes,0.882088
4833,4,70;95;101;109,Yes,0.833903
4834,4,70;95;102;109,Yes,0.882088
4835,4,70;95;103;109,Yes,0.882088
4836,4,70;95;108;109,Yes,1.36038
4837,4,70;83;95;109,Yes,1.66088
4838,3,70;96;109,Yes,0.833903
4839,4,70;96;99;109,Yes,0.882088
4840,4,70;96;100;109,Yes,0.882088
4841,4,70;96;101;109,Yes,0.833903
4842,4,70;96;102;109,Yes,0.882088
4843,4,70;96;103;109,Yes,0.882088
4844,4,70;96;108;109,Yes,1.36038
4845,4,31;70;96;109,Yes,1.36003
4846,4,70;71;96;109,Yes,1.3122
4847,4,70;83;96;109,Yes,1.89421
4848,4,70;96;107;109,Yes,1.89421
4849,3,70;99;109,Yes,0.833903
4850,4,70;99;100;109,Yes,1.36038
4851,4,70;99;101;109,Yes,0.833903
4852,4,70;99;102;109,Yes,0.882088
4853,4,70;99;103;109,Yes,1.36038
4854,4,70;99;108;109,Yes,0.882088
4855,3,70;100;109,Yes,0.833903
4856,4,70;100;101;109,Yes,0.833903
4857,4,70;100;102;109,Yes,1.36038
4858,4,70;100;103;109,Yes,0.882088
4859,4,70;100;108;109,Yes,0.882088
4860,3,70;101;109,Yes,0.6561
4861,4,70;101;102;109,Yes,0.833903
4862,4,70;101;103;109,Yes,0.833903
4863,4,70;101;108;109,Yes,0.833903
4864,3,70;102;109,Yes,0.833903
4865,4,70;102;103;109,Yes,1.36038
4866,4,70;102;108;109,Yes,0.882088
4867,3,70;103;109,Yes,0.833903
4868,4,70;103;108;109,Yes,0.882088
4869,3,70;108;109,Yes,0.833903
4870,4,70;71;108;109,Yes,1.82796
4871,2,75;109,Yes,0.6561
4872,3,75;79;109,Yes,0.6561
4873,4,75;79;81;109,Yes,0.833903
4874,4,75;79;84;109,Yes,0.833903
4875,4,75;79;85;109,Yes,0.833903
4876,4,75;79;91;109,Yes,1.3122
4877,4,75;79;92;109,Yes,0.833903
4878,4,75;79;93;109,Yes,0.833903
4879,4,75;79;95;109,Yes,0.833903
4880,4,75;79;96;109,Yes,0.833903
4881,4,75;79;99;109,Yes,0.833903
4882,4,75;79;100;109,Yes,0.833903
4883,4,75;79;101;109,Yes,0.6561
4884,4,75;79;102;109,Yes,0.833903
4885,4,75;79;103;109,Yes,0.833903
4886,4,75;79;108;109,Yes,0.833903
4887,3,75;81;109,Yes,0.833903
4888,4,75;81;84;109,Yes,0.882088
4889,4,75;81;85;109,Yes,0.882088
4890,4,75;81;91;109,Yes,1.49
4891,4,75;81;92;109,Yes,0.882088
4892,4,75;81;93;109,Yes,0.882088
4893,4,75;81;95;109,Yes,0.882088
4894,4,75;81;96;109,Yes,0.882088
4895,4,75;81;99;109,Yes,0.882088
4896,4,75;81;100;109,Yes,0.882088
4897,4,75;81;101;109,Yes,0.833903
4898,4,75;81;102;109,Yes,0.882088
4899,4,75;81;103;109,Yes,0.882088
4900,4,75;81;108;109,Yes,1.36038
4901,4,71;75;81;109,Yes,1.3122
4902,3,75;84;109,Yes,0.833903
4903,4,75;84;85;109,Yes,0.882088
4904,4,75;84;91;109,Yes,1.49
4905,4,75;84;92;109,Yes,0.882088
4906,4,75;84;93;109,Yes,0.882088
4907,4,75;84;95;109,Yes,0.882088
4908,4,75;84;96;109,Yes,0.882088
4909,4,75;84;99;109,Yes,0.882088
4910,4,75;84;100;109,Yes,0.882088
4911,4,75;84;101;109,Yes,0.833903
4912,4,75;84;102;109,Yes,0.882088
4913,4,75;84;103;109,Yes,1.36038
4914,4,75;84;108;109,Yes,0.882088
4915,3,75;85;109,Yes,0.833903
4916,4,75;85;91;109,Yes,1.49
4917,4,75;85;92;109,Yes,0.882088
4918,4,75;85;93;109,Yes,0.882088
4919,4,75;85;95;109,Yes,0.882088
4920,4,75;85;96;109,Yes,0.882088
4921,4,75;85;99;109,Yes,0.882088
4922,4,75;85;100;109,Yes,0.882088
4923,4,75;85;101;109,Yes,0.833903
4924,4,75;85;102;109,Yes,0.882088
4925,4,75;85;103;109,Yes,0.882088
4926,4,75;85;108;109,Yes,1.36038
4927,3,75;91;109,Yes,1.3122
4928,4,75;91;92;109,Yes,1.36038
4929,4,75;91;93;109,Yes,1.49
4930,4,75;91;95;109,Yes,1.49
4931,4,75;91;96;109,Yes,1.49
4932,4,75;91;99;109,Yes,1.49
4933,4,75;91;100;109,Yes,1.49
4934,4,75;91;101;109,Yes,1.3122
4935,4,75;91;102;109,Yes,1.49
4936,4,75;91;103;109,Yes,1.49
4937,4,75;91;108;109,Yes,1.36038
4938,4,21;75;91;109,Yes,1.3122
4939,4,53;75;91;109,Yes,2.11941
4940,4,61;75;91;109,Yes,1.44182
4941,4,67;75;91;109,Yes,1.45478
4942,4,75;77;91;109,Yes,1.44182
4943,4,75;83;91;109,Yes,1.7905
4944,4,75;86;91;109,Yes,1.44182
4945,4,75;87;91;109,Yes,1.44182
4946,4,75;91;105;109,Yes,1.95758
4947,4,75;91;106;109,Yes,1.44182
4948,4,75;91;107;109,Yes,2.02383
4949,3,75;92;109,Yes,0.833903
4950,4,75;92;93;109,Yes,0.882088
4951,4,75;92;95;109,Yes,0.882088
4952,4,75;92;96;109,Yes,0.882088
4953,4,75;92;99;109,Yes,0.882088
4954,4,75;92;100;109,Yes,0.882088
4955,4,75;92;101;109,Yes,0.833903
4956,4,75;92;102;109,Yes,0.882088
4957,4,75;92;103;109,Yes,0.882088
4958,4,75;92;108;109,Yes,0.882088
4959,3,75;93;109,Yes,0.833903
4960,4,75;93;95;109,Yes,0.882088
4961,4,75;93;96;109,Yes,0.882088
4962,4,75;93;99;109,Yes,0.882088
4963,4,75;93;100;109,Yes,0.882088
4964,4,75;93;101;109,Yes,0.833903
4965,4,75;93;102;109,Yes,0.882088
4966,4,75;93;103;109,Yes,0.882088
4967,4,75;93;108;109,Yes,1.36038
4968,4,71;75;93;109,Yes,1.3122
4969,3,75;95;109,Yes,0.833903
4970,4,75;95;96;109,Yes,0.882088
4971,4,75;95;99;109,Yes,0.882088
4972,4,75;95;100;109,Yes,0.882088
4973,4,75;95;101;109,Yes,0.833903
4974,4,75;95;102;109,Yes,0.882088
4975,4,75;95;103;109,Yes,0.882088
4976,4,75;95;108;109,Yes,1.36038
4977,4,75;83;95;109,Yes,1.66088
4978,3,75;96;109,Yes,0.833903
4979,4,75;96;99;109,Yes,0.882088
4980,4,75;96;100;109,Yes,0.882088
4981,4,75;96;101;109,Yes,0.833903
4982,4,75;96;102;109,Yes,0.882088
4983,4,75;96;103;109,Yes,0.882088
4984,4,75;96;108;109,Yes,1.36038
4985,4,31;75;96;109,Yes,1.36003
4986,4,71;75;96;109,Yes,1.3122
4987,4,75;83;96;109,Yes,1.89421
4988,4,75;96;107;109,Yes,1.89421
4989,3,75;99;109,Yes,0.833903
4990,4,75;99;100;109,Yes,1.36038
4991,4,75;99;101;109,Yes,0.833903
4992,4,75;99;102;109,Yes,0.882088
4993,4,75;99;103;109,Yes,1.36038
4994,4,75;99;108;109,Yes,0.882088
4995,3,75;100;109,Yes,0.833903
4996,4,75;100;101;109,Yes,0.833903
4997,4,75;100;102;109,Yes,1.36038
4998,4,75;100;103;109,Yes,0.882088
4999,4,75;100;108;109,Yes,0.882088
5000,3,75;101;109,Yes,0.6561
5001,4,75;101;102;109,Yes,0.833903
5002,4,75;101;103;109,Yes,0.833903
5003,4,75;101;108;109,Yes,0.833903
5004,3,75;102;109,Yes,0.833903
5005,4,75;102;103;109,Yes,1.36038
5006,4,75;102;108;109,Yes,0.882088
5007,3,75;103;109,Yes,0.833903
5008,4,75;103;108;109,Yes,0.882088
5009,3,75;108;109,Yes,0.833903
5010,4,71;75;108;109,Yes,1.82796
5011,2,79;109,Yes,0
5012,3,79;81;109,Yes,0.6561
5013,4,79;81;84;109,Yes,0.833903
5014,4,79;81;85;109,Yes,0.833903
5015,4,79;81;91;109,Yes,1.3122
5016,4,79;81;92;109,Yes,0.833903
5017,4,79;81;93;109,Yes,0.833903
5018,4,79;81;95;109,Yes,0.833903
5019,4,79;81;96;109,Yes,0.833903
5020,4,79;81;99;109,Yes,0.833903
5021,4,79;81;100;109,Yes,0.833903
5022,4,79;81;101;109,Yes,0.6561
5023,4,79;81;102;109,Yes,0.833903
5024,4,79;81;103;109,Yes,0.833903
5025,4,79;81;108;109,Yes,1.3122
5026,4,71;79;81;109,Yes,1.1344
5027,3,79;84;109,Yes,0.6561
5028,4,79;84;85;109,Yes,0.833903
5029,4,79;84;91;109,Yes,1.3122
5030,4,79;84;92;109,Yes,0.833903
5031,4,79;84;93;109,Yes,0.833903
5032,4,79;84;95;109,Yes,0.833903
5033,4,79;84;96;109,Yes,0.833903
5034,4,79;84;99;109,Yes,0.833903
5035,4,79;84;100;109,Yes,0.833903
5036,4,79;84;101;109,Yes,0.6561
5037,4,79;84;102;109,Yes,0.833903
5038,4,79;84;103;109,Yes,1.3122
5039,4,79;84;108;109,Yes,0.833903
5040,3,79;85;109,Yes,0.6561
5041,4,79;85;91;109,Yes,1.3122
5042,4,79;85;92;109,Yes,0.833903
5043,4,79;85;93;109,Yes,0.833903
5044,4,79;85;95;109,Yes,0.833903
5045,4,79;85;96;109,Yes,0.833903
5046,4,79;85;99;109,Yes,0.833903
5047,4,79;85;100;109,Yes,0.833903
5048,4,79;85;101;109,Yes,0.6561
5049,4,79;85;102;109,Yes,0.833903
5050,4,79;85;103;109,Yes,0.833903
5051,4,79;85;108;109,Yes,1.3122
5052,3,79;91;109,Yes,0.6561
5053,4,79;91;92;109,Yes,0.833903
5054,4,79;91;93;109,Yes,1.3122
5055,4,79;91;95;109,Yes,1.3122
5056,4,79;91;96;109,Yes,1.3122
5057,4,79;91;99;109,Yes,1.3122
5058,4,79;91;100;109,Yes,1.3122
5059,4,79;91;101;109,Yes,0.6561
5060,4,79;91;102;109,Yes,1.3122
5061,4,79;91;103;109,Yes,1.3122
5062,4,79;91;108;109,Yes,0.833903
5063,4,21;79;91;109,Yes,0.6561
5064,4,53;79;91;109,Yes,1.42254
5065,4,61;79;91;109,Yes,1.1344
5066,4,67;79;91;109,Yes,1.18223
5067,4,77;79;91;109,Yes,1.1344
5068,4,79;83;91;109,Yes,1.1344
5069,4,79;86;91;109,Yes,1.1344
5070,4,79;87;91;109,Yes,1.1344
5071,4,79;91;105;109,Yes,1.33634
5072,4,79;91;106;109,Yes,1.1344
5073,4,79;91;107;109,Yes,1.33634
5074,3,79;92;109,Yes,0.6561
5075,4,79;92;93;109,Yes,0.833903
5076,4,79;92;95;109,Yes,0.833903
5077,4,79;92;96;109,Yes,0.833903
5078,4,79;92;99;109,Yes,0.833903
5079,4,79;92;100;109,Yes,0.833903
5080,4,79;92;101;109,Yes,0.6561
5081,4,79;92;102;109,Yes,0.833903
5082,4,79;92;103;109,Yes,0.833903
5083,4,79;92;108;109,Yes,0.833903
5084,3,79;93;109,Yes,0.6561
5085,4,79;93;95;109,Yes,0.833903
5086,4,79;93;96;109,Yes,0.833903
5087,4,79;93;99;109,Yes,0.833903
5088,4,79;93;100;109,Yes,0.833903
5089,4,79;93;101;109,Yes,0.6561
5090,4,79;93;102;109,Yes,0.833903
5091,4,79;93;103;109,Yes,0.833903
5092,4,79;93;108;109,Yes,1.3122
5093,4,71;79;93;109,Yes,1.1344
5094,3,79;95;109,Yes,0.6561
5095,4,79;95;96;109,Yes,0.833903
5096,4,79;95;99;109,Yes,0.833903
5097,4,79;95;100;109,Yes,0.833903
5098,4,79;95;101;109,Yes,0.6561
5099,4,79;95;102;109,Yes,0.833903
5100,4,79;95;103;109,Yes,0.833903
5101,4,79;95;108;109,Yes,1.3122
5102,4,79;83;95;109,Yes,1.1344
5103,3,79;96;109,Yes,0.6561
5104,4,79;96;99;109,Yes,0.833903
5105,4,79;96;100;109,Yes,0.833903
5106,4,79;96;101;109,Yes,0.6561
5107,4,79;96;102;109,Yes,0.833903
5108,4,79;96;103;109,Yes,0.833903
5109,4,79;96;108;109,Yes,1.3122
5110,4,31;79;96;109,Yes,1.18223
5111,4,71;79;96;109,Yes,1.1344
5112,4,79;83;96;109,Yes,1.33634
5113,4,79;96;107;109,Yes,1.33634
5114,3,79;99;109,Yes,0.6561
5115,4,79;99;100;109,Yes,1.3122
5116,4,79;99;101;109,Yes,0.6561
5117,4,79;99;102;109,Yes,0.833903
5118,4,79;99;103;109,Yes,1.3122
5119,4,79;99;108;109,Yes,0.833903
5120,3,79;100;109,Yes,0.6561
5121,4,79;100;101;109,Yes,0.6561
5122,4,79;100;102;109,Yes,1.3122
5123,4,79;100;103;109,Yes,0.833903
5124,4,79;100;108;109,Yes,0.833903
5125,3,79;101;109,Yes,0
5126,4,79;101;102;109,Yes,0.6561
5127,4,79;101;103;109,Yes,0.6561
5128,4,79;101;108;109,Yes,0.6561
5129,3,79;102;109,Yes,0.6561
5130,4,79;102;103;109,Yes,1.3122
5131,4,79;102;108;109,Yes,0.833903
5132,3,79;103;109,Yes,0.6561
5133,4,79;103;108;109,Yes,0.833903
5134,3,79;108;109,Yes,0.6561
5135,4,71;79;108;109,Yes,1.33634
5136,2,81;109,Yes,0.6561
5137,3,81;84;109,Yes,0.833903
5138,4,81;84;85;109,Yes,0.882088
5139,4,81;84;91;109,Yes,1.49
5140,4,81;84;92;109,Yes,0.882088
5141,4,81;84;93;109,Yes,0.882088
5142,4,81;84;95;109,Yes,0.882088
5143,4,81;84;96;109,Yes,0.882088
5144,4,81;84;99;109,Yes,0.882088
5145,4,81;84;100;109,Yes,0.882088
5146,4,81;84;101;109,Yes,0.833903
5147,4,81;84;102;109,Yes,0.882088
5148,4,81;84;103;109,Yes,1.36038
5149,4,81;84;108;109,Yes,1.36038
5150,4,71;81;84;109,Yes,1.3122
5151,3,81;85;109,Yes,0.833903
5152,4,81;85;91;109,Yes,1.49
5153,4,81;85;92;109,Yes,0.882088
5154,4,81;85;93;109,Yes,0.882088
5155,4,81;85;95;109,Yes,0.882088
5156,4,81;85;96;109,Yes,0.882088
5157,4,81;85;99;109,Yes,0.882088
5158,4,81;85;100;109,Yes,0.882088
5159,4,81;85;101;109,Yes,0.833903
5160,4,81;85;102;109,Yes,0.882088
5161,4,81;85;103;109,Yes,0.882088
5162,4,81;85;108;109,Yes,1.52487
5163,4,71;81;85;109,Yes,1.3122
5164,3,81;91;109,Yes,1.3122
5165,4,81;91;92;109,Yes,1.36038
5166,4,81;91;93;109,Yes,1.49
5167,4,81;91;95;109,Yes,1.49
5168,4,81;91;96;109,Yes,1.49
5169,4,81;91;99;109,Yes,1.49
5170,4,81;91;100;109,Yes,1.49
5171,4,81;91;101;109,Yes,1.3122
5172,4,81;91;102;109,Yes,1.49
5173,4,81;91;103;109,Yes,1.49
5174,4,81;91;108;109,Yes,1.87355
5175,4,21;81;91;109,Yes,1.3122
5176,4,53;81;91;109,Yes,2.11941
5177,4,61;81;91;109,Yes,1.44182
5178,4,67;81;91;109,Yes,1.45478
5179,4,71;81;91;109,Yes,1.82536
5180,4,77;81;91;109,Yes,1.44182
5181,4,81;83;91;109,Yes,1.7905
5182,4,81;86;91;109,Yes,1.44182
5183,4,81;87;91;109,Yes,1.44182
5184,4,81;91;105;109,Yes,1.95758
5185,4,81;91;106;109,Yes,1.44182
5186,4,81;91;107;109,Yes,2.02383
5187,3,81;92;109,Yes,0.833903
5188,4,81;92;93;109,Yes,0.882088
5189,4,81;92;95;109,Yes,0.882088
5190,4,81;92;96;109,Yes,0.882088
5191,4,81;92;99;109,Yes,0.882088
5192,4,81;92;100;109,Yes,0.882088
5193,4,81;92;101;109,Yes,0.833903
5194,4,81;92;102;109,Yes,0.882088
5195,4,81;92;103;109,Yes,0.882088
5196,4,81;92;108;109,Yes,1.36038
5197,4,71;81;92;109,Yes,1.3122
5198,3,81;93;109,Yes,0.833903
5199,4,81;93;95;109,Yes,0.882088
5200,4,81;93;96;109,Yes,0.882088
5201,4,81;93;99;109,Yes,0.882088
5202,4,81;93;100;109,Yes,0.882088
5203,4,81;93;101;109,Yes,0.833903
5204,4,81;93;102;109,Yes,0.882088
5205,4,81;93;103;109,Yes,0.882088
5206,4,81;93;108;109,Yes,1.52487
5207,4,71;81;93;109,Yes,1.47669
5208,3,81;95;109,Yes,0.833903
5209,4,81;95;96;109,Yes,0.882088
5210,4,81;95;99;109,Yes,0.882088
5211,4,81;95;100;109,Yes,0.882088
5212,4,81;95;101;109,Yes,0.833903
5213,4,81;95;102;109,Yes,0.882088
5214,4,81;95;103;109,Yes,0.882088
5215,4,81;95;108;109,Yes,1.52487
5216,4,71;81;95;109,Yes,1.3122
5217,4,81;83;95;109,Yes,1.66088
5218,3,81;96;109,Yes,0.833903
5219,4,81;96;99;109,Yes,0.882088
5220,4,81;96;100;109,Yes,0.882088
5221,4,81;96;101;109,Yes,0.833903
5222,4,81;96;102;109,Yes,0.882088
5223,4,81;96;103;109,Yes,0.882088
5224,4,81;96;108;109,Yes,1.52487
5225,4,31;81;96;109,Yes,1.36003
5226,4,71;81;96;109,Yes,1.47669
5227,4,81;83;96;109,Yes,1.89421
5228,4,81;96;107;109,Yes,1.89421
5229,3,81;99;109,Yes,0.833903
5230,4,81;99;100;109,Yes,1.36038
5231,4,81;99;101;109,Yes,0.833903
