Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
37167,5,47;60;75;81;109,Yes,0.895146
37168,5,47;60;75;84;109,Yes,0.895146
37169,5,47;60;75;85;109,Yes,0.895146
37170,5,47;60;75;91;109,Yes,1.53819
37171,5,47;60;75;92;109,Yes,0.895146
37172,5,47;60;75;93;109,Yes,0.895146
37173,5,47;60;75;95;109,Yes,0.895146
37174,5,47;60;75;96;109,Yes,0.895146
37175,5,47;60;75;99;109,Yes,0.895146
37176,5,47;60;75;100;109,Yes,0.895146
37177,5,47;60;75;101;109,Yes,0.882088
37178,5,47;60;75;102;109,Yes,0.895146
37179,5,47;60;75;103;109,Yes,0.895146
37180,5,47;60;75;108;109,Yes,1.53793
37181,5,47;60;71;75;109,Yes,1.36038
37182,5,47;60;75;83;109,Yes,2.02022
37183,4,47;60;79;109,Yes,0.833903
37184,5,47;60;79;81;109,Yes,0.882088
37185,5,47;60;79;84;109,Yes,0.882088
37186,5,47;60;79;85;109,Yes,0.882088
37187,5,47;60;79;91;109,Yes,1.49
37188,5,47;60;79;92;109,Yes,0.882088
37189,5,47;60;79;93;109,Yes,0.882088
37190,5,47;60;79;95;109,Yes,0.882088
37191,5,47;60;79;96;109,Yes,0.882088
37192,5,47;60;79;99;109,Yes,0.882088
37193,5,47;60;79;100;109,Yes,0.882088
37194,5,47;60;79;101;109,Yes,0.833903
37195,5,47;60;79;102;109,Yes,0.882088
37196,5,47;60;79;103;109,Yes,0.882088
37197,5,47;60;79;108;109,Yes,1.52487
37198,5,47;60;71;79;109,Yes,1.3122
37199,5,47;60;79;83;109,Yes,1.89421
37200,4,47;60;81;109,Yes,0.882088
37201,5,47;60;81;84;109,Yes,0.895146
37202,5,47;60;81;85;109,Yes,0.895146
37203,5,47;60;81;91;109,Yes,1.53819
37204,5,47;60;81;92;109,Yes,0.895146
37205,5,47;60;81;93;109,Yes,0.895146
37206,5,47;60;81;95;109,Yes,0.895146
37207,5,47;60;81;96;109,Yes,0.895146
37208,5,47;60;81;99;109,Yes,0.895146
37209,5,47;60;81;100;109,Yes,0.895146
37210,5,47;60;81;101;109,Yes,0.882088
37211,5,47;60;81;102;109,Yes,0.895146
37212,5,47;60;81;103;109,Yes,0.895146
37213,5,47;60;81;108;109,Yes,1.5945
37214,5,47;60;71;81;109,Yes,1.52487
37215,5,47;60;81;83;109,Yes,2.02022
37216,4,47;60;84;109,Yes,0.882088
37217,5,47;60;84;85;109,Yes,0.895146
37218,5,47;60;84;91;109,Yes,1.53819
37219,5,47;60;84;92;109,Yes,0.895146
37220,5,47;60;84;93;109,Yes,0.895146
37221,5,47;60;84;95;109,Yes,0.895146
37222,5,47;60;84;96;109,Yes,0.895146
37223,5,47;60;84;99;109,Yes,0.895146
37224,5,47;60;84;100;109,Yes,0.895146
37225,5,47;60;84;101;109,Yes,0.882088
37226,5,47;60;84;102;109,Yes,0.895146
37227,5,47;60;84;103;109,Yes,1.37344
37228,5,47;60;84;108;109,Yes,1.53793
37229,5,47;60;71;84;109,Yes,1.36038
37230,5,47;60;83;84;109,Yes,2.02022
37231,4,47;60;85;109,Yes,0.882088
37232,5,47;60;85;91;109,Yes,1.53819
37233,5,47;60;85;92;109,Yes,0.895146
37234,5,47;60;85;93;109,Yes,0.895146
37235,5,47;60;85;95;109,Yes,0.895146
37236,5,47;60;85;96;109,Yes,0.895146
37237,5,47;60;85;99;109,Yes,0.895146
37238,5,47;60;85;100;109,Yes,0.895146
37239,5,47;60;85;101;109,Yes,0.882088
37240,5,47;60;85;102;109,Yes,0.895146
37241,5,47;60;85;103;109,Yes,0.895146
37242,5,47;60;85;108;109,Yes,1.5945
37243,5,47;60;71;85;109,Yes,1.36038
37244,5,47;60;83;85;109,Yes,2.02022
37245,4,47;60;91;109,Yes,1.49
37246,5,47;60;91;92;109,Yes,1.50306
37247,5,47;60;91;93;109,Yes,1.53819
37248,5,47;60;91;95;109,Yes,1.53819
37249,5,47;60;91;96;109,Yes,1.53819
37250,5,47;60;91;99;109,Yes,1.53819
37251,5,47;60;91;100;109,Yes,1.53819
37252,5,47;60;91;101;109,Yes,1.49
37253,5,47;60;91;102;109,Yes,1.53819
37254,5,47;60;91;103;109,Yes,1.53819
37255,5,47;60;91;108;109,Yes,2.16246
37256,5,21;47;60;91;109,Yes,1.49
37257,5,47;53;60;91;109,Yes,2.27532
37258,5,47;60;61;91;109,Yes,1.52513
37259,5,47;60;67;91;109,Yes,1.52864
37260,5,47;60;71;91;109,Yes,1.97775
37261,5,47;60;77;91;109,Yes,1.52513
37262,5,47;60;83;91;109,Yes,2.63547
37263,5,47;60;86;91;109,Yes,1.52513
37264,5,47;60;87;91;109,Yes,1.52513
37265,5,47;60;91;105;109,Yes,2.12593
37266,5,47;60;91;106;109,Yes,1.52513
37267,5,47;60;91;107;109,Yes,2.18497
37268,4,47;60;92;109,Yes,0.882088
37269,5,47;60;92;93;109,Yes,0.895146
37270,5,47;60;92;95;109,Yes,0.895146
37271,5,47;60;92;96;109,Yes,0.895146
37272,5,47;60;92;99;109,Yes,0.895146
37273,5,47;60;92;100;109,Yes,0.895146
37274,5,47;60;92;101;109,Yes,0.882088
37275,5,47;60;92;102;109,Yes,0.895146
37276,5,47;60;92;103;109,Yes,0.895146
37277,5,47;60;92;108;109,Yes,1.53793
37278,5,47;60;71;92;109,Yes,1.36038
37279,5,47;60;83;92;109,Yes,2.02022
37280,4,47;60;93;109,Yes,0.882088
37281,5,47;60;93;95;109,Yes,0.895146
37282,5,47;60;93;96;109,Yes,0.895146
37283,5,47;60;93;99;109,Yes,0.895146
37284,5,47;60;93;100;109,Yes,0.895146
37285,5,47;60;93;101;109,Yes,0.882088
37286,5,47;60;93;102;109,Yes,0.895146
37287,5,47;60;93;103;109,Yes,0.895146
37288,5,47;60;93;108;109,Yes,1.5945
37289,5,47;60;71;93;109,Yes,1.52487
37290,5,47;60;83;93;109,Yes,2.02022
37291,4,47;60;95;109,Yes,0.882088
37292,5,47;60;95;96;109,Yes,0.895146
37293,5,47;60;95;99;109,Yes,0.895146
37294,5,47;60;95;100;109,Yes,0.895146
37295,5,47;60;95;101;109,Yes,0.882088
37296,5,47;60;95;102;109,Yes,0.895146
37297,5,47;60;95;103;109,Yes,0.895146
37298,5,47;60;95;108;109,Yes,1.5945
37299,5,47;60;71;95;109,Yes,1.36038
37300,5,47;60;83;95;109,Yes,2.24415
37301,4,47;60;96;109,Yes,0.882088
37302,5,47;60;96;99;109,Yes,0.895146
37303,5,47;60;96;100;109,Yes,0.895146
37304,5,47;60;96;101;109,Yes,0.882088
37305,5,47;60;96;102;109,Yes,0.895146
37306,5,47;60;96;103;109,Yes,0.895146
37307,5,47;60;96;108;109,Yes,1.5945
37308,5,31;47;60;96;109,Yes,1.40821
37309,5,47;60;71;96;109,Yes,1.52487
37310,5,47;60;83;96;109,Yes,2.33005
37311,5,47;60;96;107;109,Yes,2.02022
37312,4,47;60;99;109,Yes,0.882088
37313,5,47;60;99;100;109,Yes,1.37344
37314,5,47;60;99;101;109,Yes,0.882088
37315,5,47;60;99;102;109,Yes,0.895146
37316,5,47;60;99;103;109,Yes,1.37344
37317,5,47;60;99;108;109,Yes,1.53793
37318,5,47;60;71;99;109,Yes,1.36038
37319,5,47;60;83;99;109,Yes,2.00456
37320,4,47;60;100;109,Yes,0.882088
37321,5,47;60;100;101;109,Yes,0.882088
37322,5,47;60;100;102;109,Yes,1.37344
37323,5,47;60;100;103;109,Yes,0.895146
37324,5,47;60;100;108;109,Yes,1.53793
37325,5,47;60;71;100;109,Yes,1.36038
37326,5,47;60;83;100;109,Yes,2.02022
37327,4,47;60;101;109,Yes,0.833903
37328,5,47;60;101;102;109,Yes,0.882088
37329,5,47;60;101;103;109,Yes,0.882088
37330,5,47;60;101;108;109,Yes,1.52487
37331,5,47;60;71;101;109,Yes,1.3122
37332,5,47;60;83;101;109,Yes,1.89421
37333,4,47;60;102;109,Yes,0.882088
37334,5,47;60;102;103;109,Yes,1.37344
37335,5,47;60;102;108;109,Yes,1.53793
37336,5,47;60;71;102;109,Yes,1.36038
37337,5,47;60;83;102;109,Yes,2.02022
37338,4,47;60;103;109,Yes,0.882088
37339,5,47;60;103;108;109,Yes,1.53793
37340,5,47;60;71;103;109,Yes,1.36038
37341,5,47;60;83;103;109,Yes,2.02022
37342,4,47;60;108;109,Yes,1.52487
37343,5,47;60;71;108;109,Yes,2.31412
37344,5,47;60;83;108;109,Yes,2.51768
37345,4,47;60;71;109,Yes,1.3122
37346,5,47;60;71;83;109,Yes,2.02383
37347,4,47;60;83;109,Yes,1.89421
37348,5,30;47;60;83;109,Yes,1.96582
37349,5,47;60;77;83;109,Yes,1.96582
37350,5,47;60;83;88;109,Yes,2.57244
37351,5,47;60;83;98;109,Yes,1.96582
37352,3,47;64;109,Yes,0.833903
37353,4,47;64;70;109,Yes,0.882088
37354,5,47;64;70;75;109,Yes,0.895146
37355,5,47;64;70;79;109,Yes,0.882088
37356,5,47;64;70;81;109,Yes,0.895146
37357,5,47;64;70;84;109,Yes,0.895146
37358,5,47;64;70;85;109,Yes,0.895146
37359,5,47;64;70;91;109,Yes,1.50306
37360,5,47;64;70;92;109,Yes,0.895146
37361,5,47;64;70;93;109,Yes,0.895146
37362,5,47;64;70;95;109,Yes,0.895146
37363,5,47;64;70;96;109,Yes,0.895146
37364,5,47;64;70;99;109,Yes,0.895146
37365,5,47;64;70;100;109,Yes,0.895146
37366,5,47;64;70;101;109,Yes,0.882088
37367,5,47;64;70;102;109,Yes,0.895146
37368,5,47;64;70;103;109,Yes,0.895146
37369,5,47;64;70;108;109,Yes,1.53793
37370,5,47;64;70;71;109,Yes,1.36038
37371,5,47;64;70;83;109,Yes,2.02022
37372,4,47;64;75;109,Yes,0.882088
37373,5,47;64;75;79;109,Yes,0.882088
37374,5,47;64;75;81;109,Yes,0.895146
37375,5,47;64;75;84;109,Yes,0.895146
37376,5,47;64;75;85;109,Yes,0.895146
37377,5,47;64;75;91;109,Yes,1.53819
37378,5,47;64;75;92;109,Yes,0.895146
37379,5,47;64;75;93;109,Yes,0.895146
37380,5,47;64;75;95;109,Yes,0.895146
37381,5,47;64;75;96;109,Yes,0.895146
37382,5,47;64;75;99;109,Yes,0.895146
37383,5,47;64;75;100;109,Yes,0.895146
37384,5,47;64;75;101;109,Yes,0.882088
37385,5,47;64;75;102;109,Yes,0.895146
37386,5,47;64;75;103;109,Yes,0.895146
37387,5,47;64;75;108;109,Yes,1.53793
37388,5,47;64;71;75;109,Yes,1.36038
37389,5,47;64;75;83;109,Yes,2.02022
37390,4,47;64;79;109,Yes,0.833903
37391,5,47;64;79;81;109,Yes,0.882088
37392,5,47;64;79;84;109,Yes,0.882088
37393,5,47;64;79;85;109,Yes,0.882088
37394,5,47;64;79;91;109,Yes,1.49
37395,5,47;64;79;92;109,Yes,0.882088
37396,5,47;64;79;93;109,Yes,0.882088
37397,5,47;64;79;95;109,Yes,0.882088
37398,5,47;64;79;96;109,Yes,0.882088
37399,5,47;64;79;99;109,Yes,0.882088
37400,5,47;64;79;100;109,Yes,0.882088
37401,5,47;64;79;101;109,Yes,0.833903
37402,5,47;64;79;102;109,Yes,0.882088
37403,5,47;64;79;103;109,Yes,0.882088
37404,5,47;64;79;108;109,Yes,1.52487
37405,5,47;64;71;79;109,Yes,1.3122
37406,5,47;64;79;83;109,Yes,1.89421
37407,4,47;64;81;109,Yes,0.882088
37408,5,47;64;81;84;109,Yes,0.895146
37409,5,47;64;81;85;109,Yes,0.895146
37410,5,47;64;81;91;109,Yes,1.53819
37411,5,47;64;81;92;109,Yes,0.895146
37412,5,47;64;81;93;109,Yes,0.895146
37413,5,47;64;81;95;109,Yes,0.895146
37414,5,47;64;81;96;109,Yes,0.895146
37415,5,47;64;81;99;109,Yes,0.895146
37416,5,47;64;81;100;109,Yes,0.895146
37417,5,47;64;81;101;109,Yes,0.882088
37418,5,47;64;81;102;109,Yes,0.895146
37419,5,47;64;81;103;109,Yes,0.895146
37420,5,47;64;81;108;109,Yes,1.5945
37421,5,47;64;71;81;109,Yes,1.52487
37422,5,47;64;81;83;109,Yes,2.02022
37423,4,47;64;84;109,Yes,0.882088
37424,5,47;64;84;85;109,Yes,0.895146
37425,5,47;64;84;91;109,Yes,1.53819
37426,5,47;64;84;92;109,Yes,0.895146
37427,5,47;64;84;93;109,Yes,0.895146
37428,5,47;64;84;95;109,Yes,0.895146
37429,5,47;64;84;96;109,Yes,0.895146
37430,5,47;64;84;99;109,Yes,0.895146
37431,5,47;64;84;100;109,Yes,0.895146
37432,5,47;64;84;101;109,Yes,0.882088
37433,5,47;64;84;102;109,Yes,0.895146
37434,5,47;64;84;103;109,Yes,1.37344
37435,5,47;64;84;108;109,Yes,1.53793
37436,5,47;64;71;84;109,Yes,1.36038
37437,5,47;64;83;84;109,Yes,2.02022
37438,4,47;64;85;109,Yes,0.882088
37439,5,47;64;85;91;109,Yes,1.53819
37440,5,47;64;85;92;109,Yes,0.895146
37441,5,47;64;85;93;109,Yes,0.895146
37442,5,47;64;85;95;109,Yes,0.895146
37443,5,47;64;85;96;109,Yes,0.895146
37444,5,47;64;85;99;109,Yes,0.895146
37445,5,47;64;85;100;109,Yes,0.895146
37446,5,47;64;85;101;109,Yes,0.882088
37447,5,47;64;85;102;109,Yes,0.895146
37448,5,47;64;85;103;109,Yes,0.895146
37449,5,47;64;85;108;109,Yes,1.5945
37450,5,47;64;71;85;109,Yes,1.36038
37451,5,47;64;83;85;109,Yes,2.02022
37452,4,47;64;91;109,Yes,1.49
37453,5,47;64;91;92;109,Yes,1.50306
37454,5,47;64;91;93;109,Yes,1.53819
37455,5,47;64;91;95;109,Yes,1.53819
37456,5,47;64;91;96;109,Yes,1.53819
37457,5,47;64;91;99;109,Yes,1.53819
37458,5,47;64;91;100;109,Yes,1.53819
37459,5,47;64;91;101;109,Yes,1.49
37460,5,47;64;91;102;109,Yes,1.53819
37461,5,47;64;91;103;109,Yes,1.53819
37462,5,47;64;91;108;109,Yes,2.16246
37463,5,21;47;64;91;109,Yes,1.49
37464,5,47;53;64;91;109,Yes,2.27532
37465,5,47;61;64;91;109,Yes,1.52513
37466,5,47;64;67;91;109,Yes,1.52864
37467,5,47;64;71;91;109,Yes,1.97775
37468,5,47;64;77;91;109,Yes,1.52513
37469,5,47;64;83;91;109,Yes,2.63547
37470,5,47;64;86;91;109,Yes,1.52513
37471,5,47;64;87;91;109,Yes,1.52513
37472,5,47;64;91;105;109,Yes,2.12593
37473,5,47;64;91;106;109,Yes,1.52513
37474,5,47;64;91;107;109,Yes,2.18497
37475,4,47;64;92;109,Yes,0.882088
37476,5,47;64;92;93;109,Yes,0.895146
37477,5,47;64;92;95;109,Yes,0.895146
37478,5,47;64;92;96;109,Yes,0.895146
37479,5,47;64;92;99;109,Yes,0.895146
37480,5,47;64;92;100;109,Yes,0.895146
37481,5,47;64;92;101;109,Yes,0.882088
37482,5,47;64;92;102;109,Yes,0.895146
37483,5,47;64;92;103;109,Yes,0.895146
37484,5,47;64;92;108;109,Yes,1.53793
37485,5,47;64;71;92;109,Yes,1.36038
37486,5,47;64;83;92;109,Yes,2.02022
37487,4,47;64;93;109,Yes,0.882088
37488,5,47;64;93;95;109,Yes,0.895146
37489,5,47;64;93;96;109,Yes,0.895146
37490,5,47;64;93;99;109,Yes,0.895146
37491,5,47;64;93;100;109,Yes,0.895146
37492,5,47;64;93;101;109,Yes,0.882088
37493,5,47;64;93;102;109,Yes,0.895146
37494,5,47;64;93;103;109,Yes,0.895146
37495,5,47;64;93;108;109,Yes,1.5945
37496,5,47;64;71;93;109,Yes,1.52487
37497,5,47;64;83;93;109,Yes,2.02022
37498,4,47;64;95;109,Yes,0.882088
37499,5,47;64;95;96;109,Yes,0.895146
37500,5,47;64;95;99;109,Yes,0.895146
37501,5,47;64;95;100;109,Yes,0.895146
37502,5,47;64;95;101;109,Yes,0.882088
37503,5,47;64;95;102;109,Yes,0.895146
37504,5,47;64;95;103;109,Yes,0.895146
37505,5,47;64;95;108;109,Yes,1.5945
37506,5,47;64;71;95;109,Yes,1.36038
37507,5,47;64;83;95;109,Yes,2.24415
37508,4,47;64;96;109,Yes,0.882088
37509,5,47;64;96;99;109,Yes,0.895146
37510,5,47;64;96;100;109,Yes,0.895146
37511,5,47;64;96;101;109,Yes,0.882088
37512,5,47;64;96;102;109,Yes,0.895146
37513,5,47;64;96;103;109,Yes,0.895146
37514,5,47;64;96;108;109,Yes,1.5945
37515,5,31;47;64;96;109,Yes,1.40821
37516,5,47;64;71;96;109,Yes,1.52487
37517,5,47;64;83;96;109,Yes,2.33005
37518,5,47;64;96;107;109,Yes,2.02022
37519,4,47;64;99;109,Yes,0.882088
37520,5,47;64;99;100;109,Yes,1.37344
37521,5,47;64;99;101;109,Yes,0.882088
37522,5,47;64;99;102;109,Yes,0.895146
37523,5,47;64;99;103;109,Yes,1.37344
37524,5,47;64;99;108;109,Yes,1.53793
37525,5,47;64;71;99;109,Yes,1.36038
37526,5,47;64;83;99;109,Yes,2.00456
37527,4,47;64;100;109,Yes,0.882088
37528,5,47;64;100;101;109,Yes,0.882088
37529,5,47;64;100;102;109,Yes,1.37344
37530,5,47;64;100;103;109,Yes,0.895146
37531,5,47;64;100;108;109,Yes,1.53793
37532,5,47;64;71;100;109,Yes,1.36038
37533,5,47;64;83;100;109,Yes,2.02022
37534,4,47;64;101;109,Yes,0.833903
37535,5,47;64;101;102;109,Yes,0.882088
37536,5,47;64;101;103;109,Yes,0.882088
37537,5,47;64;101;108;109,Yes,1.52487
37538,5,47;64;71;101;109,Yes,1.3122
37539,5,47;64;83;101;109,Yes,1.89421
37540,4,47;64;102;109,Yes,0.882088
37541,5,47;64;102;103;109,Yes,1.37344
37542,5,47;64;102;108;109,Yes,1.53793
37543,5,47;64;71;102;109,Yes,1.36038
37544,5,47;64;83;102;109,Yes,2.02022
37545,4,47;64;103;109,Yes,0.882088
37546,5,47;64;103;108;109,Yes,1.53793
37547,5,47;64;71;103;109,Yes,1.36038
37548,5,47;64;83;103;109,Yes,2.02022
37549,4,47;64;108;109,Yes,1.52487
37550,5,47;64;71;108;109,Yes,2.31412
37551,5,47;64;83;108;109,Yes,2.51768
37552,4,47;64;71;109,Yes,1.3122
37553,5,47;64;71;83;109,Yes,2.02383
37554,4,47;64;83;109,Yes,1.89421
37555,5,30;47;64;83;109,Yes,1.96582
37556,5,47;64;77;83;109,Yes,1.96582
37557,5,47;64;83;88;109,Yes,2.57244
37558,5,47;64;83;98;109,Yes,1.96582
37559,3,47;70;109,Yes,0.833903
37560,4,47;70;75;109,Yes,0.882088
37561,5,47;70;75;79;109,Yes,0.882088
37562,5,47;70;75;81;109,Yes,0.895146
37563,5,47;70;75;84;109,Yes,0.895146
37564,5,47;70;75;85;109,Yes,0.895146
37565,5,47;70;75;91;109,Yes,1.50306
37566,5,47;70;75;92;109,Yes,0.895146
37567,5,47;70;75;93;109,Yes,0.895146
37568,5,47;70;75;95;109,Yes,0.895146
37569,5,47;70;75;96;109,Yes,0.895146
37570,5,47;70;75;99;109,Yes,0.895146
37571,5,47;70;75;100;109,Yes,0.895146
37572,5,47;70;75;101;109,Yes,0.882088
37573,5,47;70;75;102;109,Yes,0.895146
37574,5,47;70;75;103;109,Yes,0.895146
37575,5,47;70;75;108;109,Yes,1.37344
37576,5,47;70;71;75;109,Yes,1.36038
37577,5,47;70;75;83;109,Yes,2.02022
37578,4,47;70;79;109,Yes,0.833903
37579,5,47;70;79;81;109,Yes,0.882088
37580,5,47;70;79;84;109,Yes,0.882088
37581,5,47;70;79;85;109,Yes,0.882088
37582,5,47;70;79;91;109,Yes,1.36038
37583,5,47;70;79;92;109,Yes,0.882088
37584,5,47;70;79;93;109,Yes,0.882088
37585,5,47;70;79;95;109,Yes,0.882088
37586,5,47;70;79;96;109,Yes,0.882088
37587,5,47;70;79;99;109,Yes,0.882088
37588,5,47;70;79;100;109,Yes,0.882088
37589,5,47;70;79;101;109,Yes,0.833903
37590,5,47;70;79;102;109,Yes,0.882088
37591,5,47;70;79;103;109,Yes,0.882088
37592,5,47;70;79;108;109,Yes,1.36038
37593,5,47;70;71;79;109,Yes,1.3122
37594,5,47;70;79;83;109,Yes,1.89421
37595,4,47;70;81;109,Yes,0.882088
37596,5,47;70;81;84;109,Yes,0.895146
37597,5,47;70;81;85;109,Yes,0.895146
37598,5,47;70;81;91;109,Yes,1.50306
37599,5,47;70;81;92;109,Yes,0.895146
37600,5,47;70;81;93;109,Yes,0.895146
37601,5,47;70;81;95;109,Yes,0.895146
37602,5,47;70;81;96;109,Yes,0.895146
37603,5,47;70;81;99;109,Yes,0.895146
37604,5,47;70;81;100;109,Yes,0.895146
37605,5,47;70;81;101;109,Yes,0.882088
37606,5,47;70;81;102;109,Yes,0.895146
37607,5,47;70;81;103;109,Yes,0.895146
37608,5,47;70;81;108;109,Yes,1.53793
37609,5,47;70;71;81;109,Yes,1.52487
37610,5,47;70;81;83;109,Yes,2.02022
37611,4,47;70;84;109,Yes,0.882088
37612,5,47;70;84;85;109,Yes,0.895146
37613,5,47;70;84;91;109,Yes,1.50306
37614,5,47;70;84;92;109,Yes,0.895146
37615,5,47;70;84;93;109,Yes,0.895146
37616,5,47;70;84;95;109,Yes,0.895146
37617,5,47;70;84;96;109,Yes,0.895146
37618,5,47;70;84;99;109,Yes,0.895146
37619,5,47;70;84;100;109,Yes,0.895146
37620,5,47;70;84;101;109,Yes,0.882088
37621,5,47;70;84;102;109,Yes,0.895146
37622,5,47;70;84;103;109,Yes,1.37344
37623,5,47;70;84;108;109,Yes,1.37344
37624,5,47;70;71;84;109,Yes,1.36038
37625,5,47;70;83;84;109,Yes,2.02022
37626,4,47;70;85;109,Yes,0.882088
37627,5,47;70;85;91;109,Yes,1.50306
37628,5,47;70;85;92;109,Yes,0.895146
37629,5,47;70;85;93;109,Yes,0.895146
37630,5,47;70;85;95;109,Yes,0.895146
37631,5,47;70;85;96;109,Yes,0.895146
37632,5,47;70;85;99;109,Yes,0.895146
37633,5,47;70;85;100;109,Yes,0.895146
37634,5,47;70;85;101;109,Yes,0.882088
37635,5,47;70;85;102;109,Yes,0.895146
37636,5,47;70;85;103;109,Yes,0.895146
37637,5,47;70;85;108;109,Yes,1.53793
37638,5,47;70;71;85;109,Yes,1.36038
37639,5,47;70;83;85;109,Yes,2.02022
37640,4,47;70;91;109,Yes,1.36038
37641,5,47;70;91;92;109,Yes,1.37344
37642,5,47;70;91;93;109,Yes,1.50306
37643,5,47;70;91;95;109,Yes,1.50306
37644,5,47;70;91;96;109,Yes,1.50306
37645,5,47;70;91;99;109,Yes,1.50306
37646,5,47;70;91;100;109,Yes,1.50306
37647,5,47;70;91;101;109,Yes,1.36038
37648,5,47;70;91;102;109,Yes,1.50306
37649,5,47;70;91;103;109,Yes,1.50306
37650,5,47;70;91;108;109,Yes,1.88661
37651,5,21;47;70;91;109,Yes,1.36038
37652,5,47;53;70;91;109,Yes,2.24964
37653,5,47;61;70;91;109,Yes,1.49
37654,5,47;67;70;91;109,Yes,1.50296
37655,5,47;70;71;91;109,Yes,1.87355
37656,5,47;70;77;91;109,Yes,1.49
37657,5,47;70;83;91;109,Yes,2.34895
37658,5,47;70;86;91;109,Yes,1.49
37659,5,47;70;87;91;109,Yes,1.49
37660,5,47;70;91;105;109,Yes,2.0908
37661,5,47;70;91;106;109,Yes,1.49
37662,5,47;70;91;107;109,Yes,2.14984
37663,4,47;70;92;109,Yes,0.882088
37664,5,47;70;92;93;109,Yes,0.895146
37665,5,47;70;92;95;109,Yes,0.895146
37666,5,47;70;92;96;109,Yes,0.895146
37667,5,47;70;92;99;109,Yes,0.895146
37668,5,47;70;92;100;109,Yes,0.895146
37669,5,47;70;92;101;109,Yes,0.882088
37670,5,47;70;92;102;109,Yes,0.895146
37671,5,47;70;92;103;109,Yes,0.895146
37672,5,47;70;92;108;109,Yes,1.37344
37673,5,47;70;71;92;109,Yes,1.36038
37674,5,47;70;83;92;109,Yes,2.02022
37675,4,47;70;93;109,Yes,0.882088
37676,5,47;70;93;95;109,Yes,0.895146
37677,5,47;70;93;96;109,Yes,0.895146
37678,5,47;70;93;99;109,Yes,0.895146
37679,5,47;70;93;100;109,Yes,0.895146
37680,5,47;70;93;101;109,Yes,0.882088
37681,5,47;70;93;102;109,Yes,0.895146
37682,5,47;70;93;103;109,Yes,0.895146
37683,5,47;70;93;108;109,Yes,1.53793
37684,5,47;70;71;93;109,Yes,1.52487
37685,5,47;70;83;93;109,Yes,2.02022
37686,4,47;70;95;109,Yes,0.882088
37687,5,47;70;95;96;109,Yes,0.895146
37688,5,47;70;95;99;109,Yes,0.895146
37689,5,47;70;95;100;109,Yes,0.895146
37690,5,47;70;95;101;109,Yes,0.882088
37691,5,47;70;95;102;109,Yes,0.895146
37692,5,47;70;95;103;109,Yes,0.895146
37693,5,47;70;95;108;109,Yes,1.53793
37694,5,47;70;71;95;109,Yes,1.36038
37695,5,47;70;83;95;109,Yes,2.24415
37696,4,47;70;96;109,Yes,0.882088
37697,5,47;70;96;99;109,Yes,0.895146
37698,5,47;70;96;100;109,Yes,0.895146
37699,5,47;70;96;101;109,Yes,0.882088
37700,5,47;70;96;102;109,Yes,0.895146
37701,5,47;70;96;103;109,Yes,0.895146
37702,5,47;70;96;108;109,Yes,1.53793
37703,5,31;47;70;96;109,Yes,1.40821
37704,5,47;70;71;96;109,Yes,1.52487
37705,5,47;70;83;96;109,Yes,2.33005
37706,5,47;70;96;107;109,Yes,2.02022
37707,4,47;70;99;109,Yes,0.882088
37708,5,47;70;99;100;109,Yes,1.37344
37709,5,47;70;99;101;109,Yes,0.882088
37710,5,47;70;99;102;109,Yes,0.895146
37711,5,47;70;99;103;109,Yes,1.37344
37712,5,47;70;99;108;109,Yes,1.37344
37713,5,47;70;71;99;109,Yes,1.36038
37714,5,47;70;83;99;109,Yes,2.00456
37715,4,47;70;100;109,Yes,0.882088
37716,5,47;70;100;101;109,Yes,0.882088
37717,5,47;70;100;102;109,Yes,1.37344
37718,5,47;70;100;103;109,Yes,0.895146
37719,5,47;70;100;108;109,Yes,1.37344
37720,5,47;70;71;100;109,Yes,1.36038
37721,5,47;70;83;100;109,Yes,2.02022
37722,4,47;70;101;109,Yes,0.833903
37723,5,47;70;101;102;109,Yes,0.882088
37724,5,47;70;101;103;109,Yes,0.882088
37725,5,47;70;101;108;109,Yes,1.36038
37726,5,47;70;71;101;109,Yes,1.3122
37727,5,47;70;83;101;109,Yes,1.89421
37728,4,47;70;102;109,Yes,0.882088
37729,5,47;70;102;103;109,Yes,1.37344
37730,5,47;70;102;108;109,Yes,1.37344
37731,5,47;70;71;102;109,Yes,1.36038
37732,5,47;70;83;102;109,Yes,2.02022
37733,4,47;70;103;109,Yes,0.882088
37734,5,47;70;103;108;109,Yes,1.37344
37735,5,47;70;71;103;109,Yes,1.36038
37736,5,47;70;83;103;109,Yes,2.02022
37737,4,47;70;108;109,Yes,1.36038
37738,5,47;70;71;108;109,Yes,2.25913
37739,5,47;70;83;108;109,Yes,2.14984
37740,4,47;70;71;109,Yes,1.3122
37741,5,47;70;71;83;109,Yes,2.02383
37742,4,47;70;83;109,Yes,1.89421
37743,5,30;47;70;83;109,Yes,1.96582
37744,5,47;70;77;83;109,Yes,1.96582
37745,5,47;70;83;88;109,Yes,2.57244
37746,5,47;70;83;98;109,Yes,1.96582
37747,3,47;75;109,Yes,0.833903
37748,4,47;75;79;109,Yes,0.833903
37749,5,47;75;79;81;109,Yes,0.882088
37750,5,47;75;79;84;109,Yes,0.882088
37751,5,47;75;79;85;109,Yes,0.882088
37752,5,47;75;79;91;109,Yes,1.49
37753,5,47;75;79;92;109,Yes,0.882088
